customer_id,gender,age_group,region,product_category,purchase_channel,platform,customer_rating,review_text,sentiment,response_time_hours,issue_resolved,complaint_registered
9194,other,60+,west,electronics,online,paytm mall,5,This is the little tablet that could!!!The price is a steal and the speed and function deliver. Not a great camera but functional. Not great for skyping but that aside a real bargain!,positive,3,no,yes
9195,male,60+,east,electronics,online,others,3,"Wondering why I spent $150 for the Echo when I could have purchased the Dot for $40 and does everything the Echo does...and more! With the Dot you can stream music to Bluetooth speakers, which can't be done with the Echo.",neutral,30,yes,no
9196,female,18-25,north,books,online,reliance digital,4,I like the Kindle but have had to restart it twice as it froze.Still a great way to travel and still have books available to read.,positive,71,yes,no
9197,other,26-35,west,electronics,online,zepto,3,When purchased it wouldnt turn on. After doing some research everyone said theirs did that after dropped or being dropped in water. I FINALLY got it to come on.,neutral,5,no,yes
9198,female,36-45,west,books,online,tata cliq,5,Perfect reader. Low back light means no eye fatigue. Could read all day and night if anyone wrote something new and interesting,positive,28,yes,no
9199,male,46-60,central,electronics,online,croma,4,"Love the tablet not to small, lightweight, and is easy to use.",positive,39,no,no
9200,male,18-25,central,electronics,online,flipkart,5,"I love this tablet. It works very well. I bought it because I love to read ebooks and read the Bible app. Having a 7"" screen makes this easy.As far as apps go, it has Facebook, Twitter, Pinterest and tumblr available. It does not have Instagram available in the app store. I knew that going into it, because I've owned kindle fire tablets in the past.This Fire is so lightweight, and I love that. One tablet I owned previously was almost too heavy for my purse.This tablet has a browser, called the Silk browser, and it works well, although I don't use it for that.When it comes to games, the appstore has most of all the popular ones like candy crush. Pandora is also available.This Fire is an excellent value for the money, and I truly mean that. Perfect for kids too",positive,64,no,no
9201,male,60+,west,electronics,online,tata cliq,3,"Not bad,but returned it and bought a dot to go with my soundtouch 20. Would recommend this if your not fussy about your music.",neutral,65,yes,no
9202,other,26-35,south,electronics,online,facebook marketplace,3,i was using the old fire tv but this one is better after all the updates,neutral,68,no,no
9203,male,26-35,south,electronics,online,ajio,5,We bought this for our five yr old. We bought a case with a handle from amazon making it fairly durable. He enjoys the games. It is fairly easy to use and he is able to navigate on his own. I really like that you can set parental limits on it,positive,62,no,no
9204,other,46-60,central,electronics,online,croma,5,We all love his thing. Had the google home and returned it out of frustration and in favor of the echo. Eye happy,positive,11,no,yes
9205,male,60+,central,electronics,online,snapdeal,5,This is amazing can easily move it from computer to TV. My kids love watching movies. Set up in seconds and ready to go.,positive,34,no,no
9206,other,26-35,south,electronics,online,meesho,3,Sad that I had to replace my original Kindle due to inability to recharge the unit. Now with this model the charge plug is a pain to use. Kindle please work on your designs.,neutral,65,no,no
9207,other,18-25,south,books,online,paytm mall,5,Perfect size. Easy to read my favorite books on the go,positive,2,no,no
9208,other,60+,west,electronics,online,others,5,If you love music or any kind of general information she can find it for you have it there and a quality of the sound is over what I expected,positive,63,no,no
9209,other,18-25,central,books,online,paytm mall,1,This product wouldn't turn on nor charge and then store couldn't locate another one for me.,negative,67,yes,yes
9210,male,46-60,east,electronics,online,facebook marketplace,5,I chose this item to as a giveaway for an office raffle. I have the same one at home and I love it!,positive,16,yes,yes
9211,female,46-60,south,electronics,online,croma,5,Great price and product is very good ..I will recommend anyone,positive,68,yes,no
9212,other,36-45,central,electronics,online,swiggy instamart,4,I liked my really old one a bit better. It broke after 5 years suddenly. The screen failed. I had to pay over 20 bucks extra to get rid of the ads to Amazon. I wasn't aware of this when I first bought so it was more expensive than expected.,positive,10,yes,no
9213,other,60+,west,electronics,online,flipkart,5,A little pricy. I'm not a fan of the onboard speaker. You cannot tune it. It is preset and is a little flat and mono in sound. Otherwise I wish it would be able to easily be paired with more home items!,positive,22,yes,no
9214,other,36-45,west,electronics,online,shopclues,3,Good product for the money. Compared to earlier versions not as durable. The outside casing is plastic. Not good. For the money good buy.,neutral,24,no,no
9215,other,36-45,east,electronics,online,myntra,2,Does not load up CNN or Travel channel.I even have DirectNOW for $50 a month and 200 MB internet speed. And the new google wifi router.I give up and will just go back to regular cable and pay the extra - for less hassle. Cable/Satellite WINS.,negative,31,no,yes
9216,male,46-60,west,electronics,online,zepto,4,I bought 3 for my grandchildren and they love their tablets,positive,53,yes,no
9217,female,18-25,west,electronics,online,amazon,5,The Amazon fire tablet has alot of features im very pleased with it.,positive,67,yes,no
9218,female,18-25,west,electronics,online,paytm mall,3,This Tab is not for grown ups... neither for work nor for entertainment... the Amazon Fire OS has a long way to go..!!,neutral,67,no,yes
9219,female,36-45,south,electronics,online,shopclues,5,"I love it, very easy to use and so much information so readily available. It's limitless to what it can be used for, from a radio to encyclopedia with no effort and no set up.",positive,21,yes,no
9220,other,26-35,central,electronics,online,shopclues,3,"I do like the Amazon TV idea. I do miss my DVR. I also miss all of the LIVE TV abilities though. Until Amazon TV gets LIVE TV abilities, this only gets 3 stars. Works well. Easy connect. But there are alot of reasons to miss Cable tv!! The channel selection needs to improve!",neutral,22,no,no
9221,other,60+,central,electronics,online,lenskart,5,Steve Wright is a well informed and very good rep for Best Buy. Steve assisted me in the selection and ordered this out of stock item just in time for Christmas. Thank you.,positive,71,yes,no
9222,female,46-60,west,books,online,meesho,5,"Great for nighttime. Easy to read at the beach, too!",positive,14,yes,no
